mapstat_id,timestamp_unix,team1_id,team1_nome,team1_score,team2_id,team2_nome,team2_score,vencedor,mapa,evento_id,evento_nome
223304,1774013400000,6667,FaZe,11,4863,TYLOO,13,TYLOO,Overpass,8248,BLAST Open Rotterdam 2026
223294,1774013400000,4863,TYLOO,8,6667,FaZe,13,FaZe,Ancient,8248,BLAST Open Rotterdam 2026
223289,1774013400000,6667,FaZe,11,4863,TYLOO,13,TYLOO,Mirage,8248,BLAST Open Rotterdam 2026
223285,1774004400000,6673,NRG,13,11241,B8,9,NRG,Ancient,8248,BLAST Open Rotterdam 2026
223281,1774004400000,11241,B8,6,6673,NRG,13,NRG,Inferno,8248,BLAST Open Rotterdam 2026
223250,1773948900000,9996,9z,5,9565,Vitality,13,Vitality,Nuke,8248,BLAST Open Rotterdam 2026
223238,1773948900000,9565,Vitality,13,9996,9z,3,Vitality,Overpass,8248,BLAST Open Rotterdam 2026
223223,1773939000000,6248,The MongolZ,13,4494,MOUZ,3,The MongolZ,Inferno,8248,BLAST Open Rotterdam 2026
223221,1773939000000,4494,MOUZ,11,6248,The MongolZ,13,The MongolZ,Nuke,8248,BLAST Open Rotterdam 2026
223209,1773928800000,5973,Liquid,11,7020,Spirit,13,Spirit,Ancient,8248,BLAST Open Rotterdam 2026
223200,1773928800000,7020,Spirit,13,5973,Liquid,8,Spirit,Mirage,8248,BLAST Open Rotterdam 2026
223194,1773914400000,4411,Ninjas in Pyjamas,8,12467,PARIVISION,13,PARIVISION,Dust2,8248,BLAST Open Rotterdam 2026
223189,1773914400000,4411,Ninjas in Pyjamas,13,12467,PARIVISION,6,Ninjas in Pyjamas,Mirage,8248,BLAST Open Rotterdam 2026
223183,1773914400000,12467,PARIVISION,13,4411,Ninjas in Pyjamas,11,PARIVISION,Ancient,8248,BLAST Open Rotterdam 2026
223157,1773870600000,4863,TYLOO,11,8297,FURIA,13,FURIA,Overpass,8248,BLAST Open Rotterdam 2026
223151,1773870600000,8297,FURIA,13,4863,TYLOO,8,FURIA,Mirage,8248,BLAST Open Rotterdam 2026
223138,1773855300000,6667,FaZe,10,11861,Aurora,13,Aurora,Dust2,8248,BLAST Open Rotterdam 2026
223129,1773855300000,6667,FaZe,8,11861,Aurora,13,Aurora,Inferno,8248,BLAST Open Rotterdam 2026
223122,1773855300000,11861,Aurora,11,6667,FaZe,13,FaZe,Nuke,8248,BLAST Open Rotterdam 2026
223109,1773838200000,11241,B8,7,4608,Natus Vincere,13,Natus Vincere,Dust2,8248,BLAST Open Rotterdam 2026
223096,1773838200000,11241,B8,19,4608,Natus Vincere,17,B8,Ancient,8248,BLAST Open Rotterdam 2026
223091,1773838200000,4608,Natus Vincere,13,11241,B8,9,Natus Vincere,Mirage,8248,BLAST Open Rotterdam 2026
223078,1773828000000,6673,NRG,8,11283,Falcons,13,Falcons,Dust2,8248,BLAST Open Rotterdam 2026
223072,1773828000000,11283,Falcons,13,6673,NRG,6,Falcons,Ancient,8248,BLAST Open Rotterdam 2026
222852,1773603000000,12474,Alliance,13,5973,Liquid,10,Alliance,Nuke,9042,HyperX Roman Imperium Cup VI
222848,1773603000000,12474,Alliance,13,5973,Liquid,3,Alliance,Ancient,9042,HyperX Roman Imperium Cup VI
222840,1773603000000,5973,Liquid,13,12474,Alliance,6,Liquid,Inferno,9042,HyperX Roman Imperium Cup VI
222845,1773591300000,4608,Natus Vincere,13,11861,Aurora,9,Natus Vincere,Dust2,8413,ESL Pro League Season 23 Finals
222832,1773591300000,11861,Aurora,8,4608,Natus Vincere,13,Natus Vincere,Nuke,8413,ESL Pro League Season 23 Finals
222826,1773591300000,4608,Natus Vincere,11,11861,Aurora,13,Aurora,Anubis,8413,ESL Pro League Season 23 Finals
222822,1773591300000,11861,Aurora,7,4608,Natus Vincere,13,Natus Vincere,Mirage,8413,ESL Pro League Season 23 Finals
222824,1773591300000,12474,Alliance,4,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Nuke,9042,HyperX Roman Imperium Cup VI
222820,1773591300000,4411,Ninjas in Pyjamas,13,12474,Alliance,6,Ninjas in Pyjamas,Overpass,9042,HyperX Roman Imperium Cup VI
222806,1773577800000,13286,FUT,12,6665,Astralis,16,Astralis,Overpass,8413,ESL Pro League Season 23 Finals
222797,1773577800000,13286,FUT,4,6665,Astralis,13,Astralis,Ancient,8413,ESL Pro League Season 23 Finals
222785,1773577800000,6665,Astralis,8,13286,FUT,13,FUT,Dust2,8413,ESL Pro League Season 23 Finals
222736,1773512700000,6665,Astralis,10,11861,Aurora,13,Aurora,Inferno,8413,ESL Pro League Season 23 Finals
222724,1773512700000,6665,Astralis,2,11861,Aurora,13,Aurora,Dust2,8413,ESL Pro League Season 23 Finals
222715,1773512700000,11861,Aurora,11,6665,Astralis,13,Astralis,Nuke,8413,ESL Pro League Season 23 Finals
222706,1773499500000,13286,FUT,7,4608,Natus Vincere,13,Natus Vincere,Dust2,8413,ESL Pro League Season 23 Finals
222699,1773499500000,13286,FUT,13,4608,Natus Vincere,11,FUT,Ancient,8413,ESL Pro League Season 23 Finals
222692,1773499500000,4608,Natus Vincere,13,13286,FUT,5,Natus Vincere,Mirage,8413,ESL Pro League Season 23 Finals
222646,1773433800000,7020,Spirit,7,6665,Astralis,13,Astralis,Ancient,8413,ESL Pro League Season 23 Finals
222644,1773433800000,6665,Astralis,13,7020,Spirit,6,Astralis,Dust2,8413,ESL Pro League Season 23 Finals
222636,1773430500000,12878,BC.Game,5,12474,Alliance,13,Alliance,Anubis,9042,HyperX Roman Imperium Cup VI
222629,1773417600000,13286,FUT,13,4494,MOUZ,11,FUT,Mirage,8413,ESL Pro League Season 23 Finals
222618,1773417600000,13286,FUT,10,4494,MOUZ,13,MOUZ,Overpass,8413,ESL Pro League Season 23 Finals
222607,1773417600000,4494,MOUZ,11,13286,FUT,13,FUT,Dust2,8413,ESL Pro League Season 23 Finals
222595,1773403800000,11861,Aurora,13,12468,Legacy,6,Aurora,Inferno,8413,ESL Pro League Season 23 Finals
222588,1773403800000,12468,Legacy,13,11861,Aurora,8,Legacy,Overpass,8413,ESL Pro League Season 23 Finals
222581,1773403800000,12468,Legacy,4,11861,Aurora,13,Aurora,Dust2,8413,ESL Pro League Season 23 Finals
222571,1773392400000,4608,Natus Vincere,13,6248,The MongolZ,4,Natus Vincere,Mirage,8413,ESL Pro League Season 23 Finals
222567,1773392400000,6248,The MongolZ,11,4608,Natus Vincere,13,Natus Vincere,Ancient,8413,ESL Pro League Season 23 Finals
222336,1773169200000,6665,Astralis,13,8297,FURIA,4,Astralis,Inferno,8412,ESL Pro League Season 23 Stage 2
222331,1773169200000,6665,Astralis,9,8297,FURIA,13,FURIA,Dust2,8412,ESL Pro League Season 23 Stage 2
222320,1773169200000,8297,FURIA,4,6665,Astralis,13,Astralis,Nuke,8412,ESL Pro League Season 23 Stage 2
222315,1773157500000,5995,G2,11,13286,FUT,13,FUT,Overpass,8412,ESL Pro League Season 23 Stage 2
222308,1773157500000,13286,FUT,13,5995,G2,11,FUT,Dust2,8412,ESL Pro League Season 23 Stage 2
222300,1773157500000,5995,G2,13,13286,FUT,4,G2,Mirage,8412,ESL Pro League Season 23 Stage 2
222292,1773145800000,4914,3DMAX,5,4608,Natus Vincere,13,Natus Vincere,Ancient,8412,ESL Pro League Season 23 Stage 2
222287,1773145800000,4914,3DMAX,13,4608,Natus Vincere,5,3DMAX,Inferno,8412,ESL Pro League Season 23 Stage 2
222280,1773145800000,4608,Natus Vincere,13,4914,3DMAX,5,Natus Vincere,Dust2,8412,ESL Pro League Season 23 Stage 2
222221,1773083700000,11861,Aurora,13,5995,G2,11,Aurora,Anubis,8412,ESL Pro League Season 23 Stage 2
222210,1773083700000,11861,Aurora,13,5995,G2,10,Aurora,Mirage,8412,ESL Pro League Season 23 Stage 2
222196,1773077400000,4773,paiN,8,8297,FURIA,13,FURIA,Dust2,8412,ESL Pro League Season 23 Stage 2
222181,1773077400000,8297,FURIA,13,4773,paiN,6,FURIA,Inferno,8412,ESL Pro League Season 23 Stage 2
222189,1773071100000,6665,Astralis,16,6667,FaZe,14,Astralis,Inferno,8412,ESL Pro League Season 23 Stage 2
222173,1773071100000,6667,FaZe,3,6665,Astralis,13,Astralis,Ancient,8412,ESL Pro League Season 23 Stage 2
222168,1773071100000,6665,Astralis,7,6667,FaZe,13,FaZe,Dust2,8412,ESL Pro League Season 23 Stage 2
222171,1773068400000,12468,Legacy,13,4608,Natus Vincere,10,Legacy,Mirage,8412,ESL Pro League Season 23 Stage 2
222158,1773068400000,4608,Natus Vincere,4,12468,Legacy,13,Legacy,Dust2,8412,ESL Pro League Season 23 Stage 2
222154,1773059400000,4914,3DMAX,10,6248,The MongolZ,13,The MongolZ,Inferno,8412,ESL Pro League Season 23 Stage 2
222139,1773059400000,4914,3DMAX,13,6248,The MongolZ,4,3DMAX,Ancient,8412,ESL Pro League Season 23 Stage 2
222123,1773059400000,6248,The MongolZ,13,4914,3DMAX,10,The MongolZ,Dust2,8412,ESL Pro League Season 23 Stage 2
222138,1773059400000,11241,B8,3,13286,FUT,13,FUT,Anubis,8412,ESL Pro League Season 23 Stage 2
222122,1773059400000,13286,FUT,13,11241,B8,8,FUT,Dust2,8412,ESL Pro League Season 23 Stage 2
222033,1772994600000,7020,Spirit,13,5995,G2,10,Spirit,Anubis,8412,ESL Pro League Season 23 Stage 2
222012,1772994600000,7020,Spirit,13,5995,G2,9,Spirit,Ancient,8412,ESL Pro League Season 23 Stage 2
222038,1772992800000,7175,HEROIC,9,8297,FURIA,13,FURIA,Inferno,8412,ESL Pro League Season 23 Stage 2
222014,1772992800000,7175,HEROIC,13,8297,FURIA,3,HEROIC,Overpass,8412,ESL Pro League Season 23 Stage 2
222001,1772992800000,8297,FURIA,13,7175,HEROIC,8,FURIA,Dust2,8412,ESL Pro League Season 23 Stage 2
221998,1772988000000,6248,The MongolZ,11,4494,MOUZ,13,MOUZ,Overpass,8412,ESL Pro League Season 23 Stage 2
221986,1772988000000,4494,MOUZ,13,6248,The MongolZ,1,MOUZ,Ancient,8412,ESL Pro League Season 23 Stage 2
221987,1772983800000,12468,Legacy,13,6665,Astralis,7,Legacy,Ancient,8412,ESL Pro League Season 23 Stage 2
221976,1772983800000,6665,Astralis,7,12468,Legacy,13,Legacy,Dust2,8412,ESL Pro League Season 23 Stage 2
221978,1772978400000,11241,B8,7,4608,Natus Vincere,13,Natus Vincere,Inferno,8412,ESL Pro League Season 23 Stage 2
221963,1772978400000,4608,Natus Vincere,16,11241,B8,14,Natus Vincere,Mirage,8412,ESL Pro League Season 23 Stage 2
221962,1772974800000,4914,3DMAX,13,13286,FUT,11,3DMAX,Ancient,8412,ESL Pro League Season 23 Stage 2
221950,1772974800000,13286,FUT,5,4914,3DMAX,13,3DMAX,Dust2,8412,ESL Pro League Season 23 Stage 2
221949,1772965800000,11811,Monte,11,6667,FaZe,13,FaZe,Overpass,8412,ESL Pro League Season 23 Stage 2
221929,1772965800000,6667,FaZe,13,11811,Monte,11,FaZe,Dust2,8412,ESL Pro League Season 23 Stage 2
221937,1772965800000,4773,paiN,7,11861,Aurora,13,Aurora,Overpass,8412,ESL Pro League Season 23 Stage 2
221931,1772965800000,11861,Aurora,13,4773,paiN,9,Aurora,Nuke,8412,ESL Pro League Season 23 Stage 2
221913,1772911200000,7020,Spirit,13,11241,B8,7,Spirit,Anubis,8412,ESL Pro League Season 23 Stage 2
221904,1772911200000,11241,B8,9,7020,Spirit,13,Spirit,Nuke,8412,ESL Pro League Season 23 Stage 2
221893,1772911200000,7020,Spirit,4,11241,B8,13,B8,Mirage,8412,ESL Pro League Season 23 Stage 2
221909,1772910300000,4914,3DMAX,13,8297,FURIA,8,3DMAX,Overpass,8412,ESL Pro League Season 23 Stage 2
221892,1772910300000,4914,3DMAX,19,8297,FURIA,16,3DMAX,Dust2,8412,ESL Pro League Season 23 Stage 2
221880,1772900400000,7175,HEROIC,3,13286,FUT,13,FUT,Mirage,8412,ESL Pro League Season 23 Stage 2
221869,1772900400000,7175,HEROIC,13,13286,FUT,5,HEROIC,Ancient,8412,ESL Pro League Season 23 Stage 2
221858,1772900400000,13286,FUT,13,7175,HEROIC,3,FUT,Nuke,8412,ESL Pro League Season 23 Stage 2
221884,1772900100000,4494,MOUZ,13,6665,Astralis,3,MOUZ,Overpass,8412,ESL Pro League Season 23 Stage 2
221874,1772900100000,6665,Astralis,1,4494,MOUZ,13,MOUZ,Mirage,8412,ESL Pro League Season 23 Stage 2
221861,1772900100000,4494,MOUZ,14,6665,Astralis,16,Astralis,Ancient,8412,ESL Pro League Season 23 Stage 2
221847,1772892600000,11811,Monte,6,12468,Legacy,13,Legacy,Ancient,8412,ESL Pro League Season 23 Stage 2
221839,1772892600000,12468,Legacy,13,11811,Monte,10,Legacy,Dust2,8412,ESL Pro League Season 23 Stage 2
221846,1772888400000,4608,Natus Vincere,7,5995,G2,13,G2,Ancient,8412,ESL Pro League Season 23 Stage 2
221835,1772888400000,5995,G2,13,4608,Natus Vincere,5,G2,Mirage,8412,ESL Pro League Season 23 Stage 2
221826,1772888400000,4608,Natus Vincere,13,5995,G2,7,Natus Vincere,Dust2,8412,ESL Pro League Season 23 Stage 2
221825,1772879400000,4773,paiN,13,6667,FaZe,5,paiN,Mirage,8412,ESL Pro League Season 23 Stage 2
221815,1772879400000,4773,paiN,13,6667,FaZe,16,FaZe,Dust2,8412,ESL Pro League Season 23 Stage 2
221804,1772879400000,6667,FaZe,13,4773,paiN,16,paiN,Nuke,8412,ESL Pro League Season 23 Stage 2
221813,1772879400000,11861,Aurora,11,6248,The MongolZ,13,The MongolZ,Mirage,8412,ESL Pro League Season 23 Stage 2
221803,1772879400000,6248,The MongolZ,13,11861,Aurora,9,The MongolZ,Dust2,8412,ESL Pro League Season 23 Stage 2
221794,1772831100000,11241,B8,13,8297,FURIA,6,B8,Dust2,8412,ESL Pro League Season 23 Stage 2
221791,1772831100000,11241,B8,2,8297,FURIA,13,FURIA,Overpass,8412,ESL Pro League Season 23 Stage 2
221787,1772831100000,8297,FURIA,8,11241,B8,13,B8,Mirage,8412,ESL Pro League Season 23 Stage 2
221785,1772820600000,4494,MOUZ,13,7175,HEROIC,3,MOUZ,Inferno,8412,ESL Pro League Season 23 Stage 2
221779,1772820600000,7175,HEROIC,8,4494,MOUZ,13,MOUZ,Mirage,8412,ESL Pro League Season 23 Stage 2
221768,1772820600000,4494,MOUZ,9,7175,HEROIC,13,HEROIC,Dust2,8412,ESL Pro League Season 23 Stage 2
221783,1772820600000,4773,paiN,9,6248,The MongolZ,13,The MongolZ,Mirage,8412,ESL Pro League Season 23 Stage 2
221767,1772820600000,6248,The MongolZ,19,4773,paiN,17,The MongolZ,Nuke,8412,ESL Pro League Season 23 Stage 2
221758,1772813100000,6667,FaZe,10,5995,G2,13,G2,Ancient,8412,ESL Pro League Season 23 Stage 2
221750,1772813100000,5995,G2,13,6667,FaZe,1,G2,Dust2,8412,ESL Pro League Season 23 Stage 2
221741,1772804400000,4914,3DMAX,7,7020,Spirit,13,Spirit,Overpass,8412,ESL Pro League Season 23 Stage 2
221732,1772804400000,7020,Spirit,13,4914,3DMAX,10,Spirit,Nuke,8412,ESL Pro League Season 23 Stage 2
221757,1772802000000,12468,Legacy,13,11861,Aurora,16,Aurora,Dust2,8412,ESL Pro League Season 23 Stage 2
221745,1772802000000,12468,Legacy,13,11861,Aurora,9,Legacy,Overpass,8412,ESL Pro League Season 23 Stage 2
221723,1772802000000,11861,Aurora,25,12468,Legacy,21,Aurora,Inferno,8412,ESL Pro League Season 23 Stage 2
221717,1772793000000,4608,Natus Vincere,13,11811,Monte,11,Natus Vincere,Mirage,8412,ESL Pro League Season 23 Stage 2
221709,1772793000000,11811,Monte,1,4608,Natus Vincere,13,Natus Vincere,Inferno,8412,ESL Pro League Season 23 Stage 2
221708,1772793000000,6665,Astralis,13,13286,FUT,3,Astralis,Mirage,8412,ESL Pro League Season 23 Stage 2
221705,1772793000000,4608,Natus Vincere,4,11811,Monte,13,Monte,Dust2,8412,ESL Pro League Season 23 Stage 2
221703,1772793000000,13286,FUT,6,6665,Astralis,13,Astralis,Ancient,8412,ESL Pro League Season 23 Stage 2
221629,1772733300000,5973,Liquid,10,4914,3DMAX,13,3DMAX,Dust2,8241,ESL Pro League Season 23 Stage 1
221606,1772733300000,4914,3DMAX,13,5973,Liquid,5,3DMAX,Nuke,8241,ESL Pro League Season 23 Stage 1
221593,1772722800000,4411,Ninjas in Pyjamas,13,5995,G2,16,G2,Dust2,8241,ESL Pro League Season 23 Stage 1
221579,1772722800000,4411,Ninjas in Pyjamas,10,5995,G2,13,G2,Anubis,8241,ESL Pro League Season 23 Stage 1
221561,1772713800000,7175,HEROIC,13,12467,PARIVISION,6,HEROIC,Dust2,8241,ESL Pro League Season 23 Stage 1
221553,1772713800000,12467,PARIVISION,5,7175,HEROIC,13,HEROIC,Inferno,8241,ESL Pro League Season 23 Stage 1
221510,1772650800000,5973,Liquid,16,12376,M80,13,Liquid,Mirage,8241,ESL Pro League Season 23 Stage 1
221499,1772650800000,12376,M80,13,5973,Liquid,10,M80,Inferno,8241,ESL Pro League Season 23 Stage 1
221484,1772650800000,12376,M80,3,5973,Liquid,13,Liquid,Anubis,8241,ESL Pro League Season 23 Stage 1
221491,1772645700000,4773,paiN,16,5995,G2,12,paiN,Mirage,8241,ESL Pro League Season 23 Stage 1
221477,1772645700000,5995,G2,14,4773,paiN,16,paiN,Inferno,8241,ESL Pro League Season 23 Stage 1
221467,1772643000000,12426,Passion UA,8,7175,HEROIC,13,HEROIC,Nuke,8241,ESL Pro League Season 23 Stage 1
221455,1772643000000,7175,HEROIC,13,12426,Passion UA,5,HEROIC,Overpass,8241,ESL Pro League Season 23 Stage 1
221444,1772627400000,12467,PARIVISION,7,11811,Monte,13,Monte,Inferno,8241,ESL Pro League Season 23 Stage 1
221416,1772627400000,11811,Monte,15,12467,PARIVISION,19,PARIVISION,Dust2,8241,ESL Pro League Season 23 Stage 1
221406,1772627400000,12467,PARIVISION,10,11811,Monte,13,Monte,Mirage,8241,ESL Pro League Season 23 Stage 1
221413,1772627400000,4914,3DMAX,5,6665,Astralis,13,Astralis,Overpass,8241,ESL Pro League Season 23 Stage 1
221402,1772627400000,6665,Astralis,13,4914,3DMAX,6,Astralis,Dust2,8241,ESL Pro League Season 23 Stage 1
221370,1772570700000,4411,Ninjas in Pyjamas,19,6673,NRG,16,Ninjas in Pyjamas,Anubis,8241,ESL Pro League Season 23 Stage 1
221363,1772570700000,6673,NRG,13,4411,Ninjas in Pyjamas,7,NRG,Ancient,8241,ESL Pro League Season 23 Stage 1
221360,1772570700000,4411,Ninjas in Pyjamas,13,6673,NRG,4,Ninjas in Pyjamas,Mirage,8241,ESL Pro League Season 23 Stage 1
221354,1772561100000,12376,M80,9,5995,G2,13,G2,Dust2,8241,ESL Pro League Season 23 Stage 1
221336,1772561100000,12376,M80,13,5995,G2,9,M80,Mirage,8241,ESL Pro League Season 23 Stage 1
221322,1772561100000,5995,G2,13,12376,M80,3,G2,Overpass,8241,ESL Pro League Season 23 Stage 1
221349,1772556900000,4773,paiN,13,12426,Passion UA,9,paiN,Mirage,8241,ESL Pro League Season 23 Stage 1
221333,1772556900000,4773,paiN,8,12426,Passion UA,13,Passion UA,Overpass,8241,ESL Pro League Season 23 Stage 1
221318,1772556900000,12426,Passion UA,7,4773,paiN,13,paiN,Inferno,8241,ESL Pro League Season 23 Stage 1
221292,1772542800000,12468,Legacy,13,12467,PARIVISION,10,Legacy,Dust2,8241,ESL Pro League Season 23 Stage 1
221281,1772542800000,12467,PARIVISION,11,12468,Legacy,13,Legacy,Inferno,8241,ESL Pro League Season 23 Stage 1
221266,1772533800000,11811,Monte,22,7175,HEROIC,20,Monte,Nuke,8241,ESL Pro League Season 23 Stage 1
221255,1772533800000,7175,HEROIC,13,11811,Monte,16,Monte,Dust2,8241,ESL Pro League Season 23 Stage 1
221263,1772533800000,6665,Astralis,11,13286,FUT,13,FUT,Mirage,8241,ESL Pro League Season 23 Stage 1
221262,1772533800000,13286,FUT,13,6665,Astralis,3,FUT,Overpass,8241,ESL Pro League Season 23 Stage 1
221236,1772481300000,12468,Legacy,13,5995,G2,8,Legacy,Dust2,8241,ESL Pro League Season 23 Stage 1
221228,1772481300000,5995,G2,14,12468,Legacy,16,Legacy,Inferno,8241,ESL Pro League Season 23 Stage 1
221213,1772469300000,13286,FUT,13,12426,Passion UA,11,FUT,Dust2,8241,ESL Pro League Season 23 Stage 1
221204,1772469300000,12426,Passion UA,13,13286,FUT,10,Passion UA,Mirage,8241,ESL Pro League Season 23 Stage 1
221196,1772469300000,13286,FUT,13,12426,Passion UA,7,FUT,Anubis,8241,ESL Pro League Season 23 Stage 1
221205,1772465400000,4411,Ninjas in Pyjamas,8,12376,M80,13,M80,Dust2,8241,ESL Pro League Season 23 Stage 1
221195,1772465400000,12376,M80,11,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Ancient,8241,ESL Pro League Season 23 Stage 1
221182,1772465400000,12376,M80,13,4411,Ninjas in Pyjamas,3,M80,Anubis,8241,ESL Pro League Season 23 Stage 1
221185,1772458500000,4773,paiN,11,12467,PARIVISION,13,PARIVISION,Dust2,8241,ESL Pro League Season 23 Stage 1
221166,1772458500000,12467,PARIVISION,19,4773,paiN,15,PARIVISION,Mirage,8241,ESL Pro League Season 23 Stage 1
221157,1772447400000,7175,HEROIC,10,6665,Astralis,13,Astralis,Overpass,8241,ESL Pro League Season 23 Stage 1
221149,1772447400000,6665,Astralis,16,7175,HEROIC,13,Astralis,Dust2,8241,ESL Pro League Season 23 Stage 1
221153,1772447400000,6673,NRG,10,11811,Monte,13,Monte,Anubis,8241,ESL Pro League Season 23 Stage 1
221146,1772447400000,6673,NRG,9,11811,Monte,13,Monte,Nuke,8241,ESL Pro League Season 23 Stage 1
221129,1772395200000,9455,Imperial,13,9215,MIBR,11,Imperial,Overpass,8985,PGL Bucharest 2026 South America Closed Qualifier
221120,1772395200000,9215,MIBR,16,9455,Imperial,19,Imperial,Nuke,8985,PGL Bucharest 2026 South America Closed Qualifier
221115,1772395200000,9215,MIBR,14,9455,Imperial,16,Imperial,Anubis,8985,PGL Bucharest 2026 South America Closed Qualifier
221105,1772395200000,9215,MIBR,13,9455,Imperial,7,MIBR,Mirage,8985,PGL Bucharest 2026 South America Closed Qualifier
221099,1772395200000,9455,Imperial,8,9215,MIBR,13,MIBR,Inferno,8985,PGL Bucharest 2026 South America Closed Qualifier
221104,1772394300000,12426,Passion UA,19,5973,Liquid,15,Passion UA,Nuke,8241,ESL Pro League Season 23 Stage 1
221097,1772394300000,5973,Liquid,8,12426,Passion UA,13,Passion UA,Dust2,8241,ESL Pro League Season 23 Stage 1
221111,1772391300000,4914,3DMAX,14,4773,paiN,16,paiN,Inferno,8241,ESL Pro League Season 23 Stage 1
221100,1772391300000,4773,paiN,7,4914,3DMAX,13,3DMAX,Dust2,8241,ESL Pro League Season 23 Stage 1
221089,1772391300000,4914,3DMAX,8,4773,paiN,13,paiN,Nuke,8241,ESL Pro League Season 23 Stage 1
221078,1772380200000,13286,FUT,13,12376,M80,5,FUT,Ancient,8241,ESL Pro League Season 23 Stage 1
221071,1772380200000,12376,M80,5,13286,FUT,13,FUT,Mirage,8241,ESL Pro League Season 23 Stage 1
221063,1772380200000,12376,M80,13,13286,FUT,10,M80,Anubis,8241,ESL Pro League Season 23 Stage 1
221087,1772379900000,12468,Legacy,13,4411,Ninjas in Pyjamas,9,Legacy,Overpass,8241,ESL Pro League Season 23 Stage 1
221077,1772379900000,12468,Legacy,11,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Nuke,8241,ESL Pro League Season 23 Stage 1
221064,1772379900000,4411,Ninjas in Pyjamas,13,12468,Legacy,16,Legacy,Ancient,8241,ESL Pro League Season 23 Stage 1
221049,1772370000000,6665,Astralis,13,11811,Monte,5,Astralis,Nuke,8241,ESL Pro League Season 23 Stage 1
221039,1772370000000,11811,Monte,3,6665,Astralis,13,Astralis,Ancient,8241,ESL Pro League Season 23 Stage 1
221033,1772370000000,6665,Astralis,4,11811,Monte,13,Monte,Dust2,8241,ESL Pro League Season 23 Stage 1
221027,1772361300000,6673,NRG,10,7175,HEROIC,13,HEROIC,Nuke,8241,ESL Pro League Season 23 Stage 1
221020,1772361300000,7175,HEROIC,13,6673,NRG,8,HEROIC,Inferno,8241,ESL Pro League Season 23 Stage 1
220838,1772211600000,12774,FlyQuest,11,7175,HEROIC,13,HEROIC,Nuke,8998,Digital Crusade DraculaN Season 5
220828,1772211600000,7175,HEROIC,13,12774,FlyQuest,9,HEROIC,Dust2,8998,Digital Crusade DraculaN Season 5
220408,1771945200000,13501,illwill,6,9928,GamerLegion,13,GamerLegion,Mirage,9004,Parken Challenger Championship Season 1
220399,1771945200000,9928,GamerLegion,13,13501,illwill,7,GamerLegion,Nuke,9004,Parken Challenger Championship Season 1
220318,1771862400000,13501,illwill,13,12878,BC.Game,9,illwill,Dust2,9004,Parken Challenger Championship Season 1
220311,1771862400000,12878,BC.Game,2,13501,illwill,13,illwill,Nuke,9004,Parken Challenger Championship Season 1
220294,1771848000000,13501,illwill,7,9928,GamerLegion,13,GamerLegion,Mirage,9004,Parken Challenger Championship Season 1
220284,1771848000000,13501,illwill,10,9928,GamerLegion,13,GamerLegion,Anubis,9004,Parken Challenger Championship Season 1
220234,1771785900000,13404,Gentle Mates,6,11581,HOTU,13,HOTU,Overpass,8999,Roman Imperium Cup V
220225,1771785900000,13404,Gentle Mates,13,11581,HOTU,0,Gentle Mates,Nuke,8999,Roman Imperium Cup V
220217,1771785900000,13404,Gentle Mates,9,11581,HOTU,13,HOTU,Mirage,8999,Roman Imperium Cup V
220199,1771779600000,13501,illwill,13,12878,BC.Game,7,illwill,Nuke,9004,Parken Challenger Championship Season 1
220212,1771776000000,12467,PARIVISION,13,9565,Vitality,16,Vitality,Inferno,8047,PGL Cluj-Napoca 2026
220201,1771776000000,9565,Vitality,13,12467,PARIVISION,4,Vitality,Dust2,8047,PGL Cluj-Napoca 2026
220188,1771776000000,12467,PARIVISION,10,9565,Vitality,13,Vitality,Overpass,8047,PGL Cluj-Napoca 2026
220145,1771761600000,6248,The MongolZ,10,4494,MOUZ,13,MOUZ,Inferno,8047,PGL Cluj-Napoca 2026
220129,1771761600000,4494,MOUZ,13,6248,The MongolZ,6,MOUZ,Mirage,8047,PGL Cluj-Napoca 2026
220157,1771758000000,13404,Gentle Mates,13,12394,BetBoom,10,Gentle Mates,Overpass,8999,Roman Imperium Cup V
220136,1771758000000,13404,Gentle Mates,13,12394,BetBoom,10,Gentle Mates,Mirage,8999,Roman Imperium Cup V
220126,1771758000000,12394,BetBoom,13,13404,Gentle Mates,10,BetBoom,Nuke,8999,Roman Imperium Cup V
220080,1771696800000,6248,The MongolZ,3,9565,Vitality,13,Vitality,Dust2,8047,PGL Cluj-Napoca 2026
220067,1771696800000,9565,Vitality,16,6248,The MongolZ,13,Vitality,Mirage,8047,PGL Cluj-Napoca 2026
220048,1771686000000,12467,PARIVISION,13,4494,MOUZ,10,PARIVISION,Inferno,8047,PGL Cluj-Napoca 2026
220038,1771686000000,4494,MOUZ,11,12467,PARIVISION,13,PARIVISION,Dust2,8047,PGL Cluj-Napoca 2026
220011,1771671600000,12426,Passion UA,11,13404,Gentle Mates,13,Gentle Mates,Nuke,8999,Roman Imperium Cup V
220004,1771671600000,13404,Gentle Mates,13,12426,Passion UA,10,Gentle Mates,Overpass,8999,Roman Imperium Cup V
219952,1771613400000,8297,FURIA,10,6248,The MongolZ,13,The MongolZ,Nuke,8047,PGL Cluj-Napoca 2026
